"Gear"	"SampleDate"	"Station"	"SizeFraction"	"Dilution"	"TotalCells"	"Processor"	"ProcessDate"	"ProcessingTime"	"AmphipodProcessingTime"	"QC"	"QCDate"	"QCTime"	"Jellies"	"Fish"	"Archive"	"LabComments"
3	8/25/1993 0:00:00	"42"	1	1.00	1					0			0	0		
3	8/25/1993 0:00:00	"44"	1	1.00	1					0			0	0		
3	8/25/1993 0:00:00	"46"	1	1.00	1					0			0	0		
3	8/25/1993 0:00:00	"48"	1	1.00	1					0			0	0		
3	8/25/1993 0:00:00	"5"	1	1.00	1					0			0	0		
3	8/25/1993 0:00:00	"50"	1	1.00	1					0			0	0		
3	8/25/1993 0:00:00	"52"	1	1.00	1					0			0	0		
3	8/25/1993 0:00:00	"54"	1	1.00	1					0			0	0		
3	8/25/1993 0:00:00	"56"	1	1.00	1					0			0	0		
3	8/25/1993 0:00:00	"58"	1	1.00	1					0			0	0		
3	8/25/1993 0:00:00	"60"	1	1.00	1					0			0	0		
3	8/26/1993 0:00:00	"20"	1	1.00	1					0			0	0		
3	8/26/1993 0:00:00	"22"	1	1.00	1					0			0	0		
3	8/26/1993 0:00:00	"24"	1	1.00	1					0			0	0		
3	8/26/1993 0:00:00	"28"	1	1.00	1					0			0	0		
3	8/26/1993 0:00:00	"32"	1	1.00	1					0			0	0		
3	8/26/1993 0:00:00	"40"	1	1.00	1					0			0	0		
3	8/26/1993 0:00:00	"S42"	1	1.00	1					0			0	0		
3	8/27/1993 0:00:00	"98"	1	1.00	1					0			0	0		
3	8/27/1993 0:00:00	"C9"	1	1.00	1					0			0	0		
3	8/27/1993 0:00:00	"D19"	1	1.00	1					0			0	0		
3	8/27/1993 0:00:00	"D28"	1	1.00	1					0			0	0		
3	9/3/1993 0:00:00	"98"	1	1.00	1					0			0	0		
3	9/3/1993 0:00:00	"C9"	1	1.00	1					0			0	0		
3	9/3/1993 0:00:00	"D19"	1	1.00	1					0			0	0		
3	9/3/1993 0:00:00	"D28"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"72"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"74"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"76"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"78"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"80"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"82"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"84"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"86"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"88"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"90"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"92"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"D15"	1	1.00	1					0			0	0		
3	9/7/1993 0:00:00	"M10"	1	1.00	1					0			0	0		
3	9/8/1993 0:00:00	"62"	1	1.00	1					0			0	0		
3	9/8/1993 0:00:00	"64"	1	1.00	1					0			0	0		
3	9/8/1993 0:00:00	"66"	1	1.00	1					0			0	0		
3	9/8/1993 0:00:00	"68"	1	1.00	1					0			0	0		
3	9/8/1993 0:00:00	"C3"	1	1.00	1					0			0	0		
3	9/8/1993 0:00:00	"M3"	1	1.00	1					0			0	0		
3	9/8/1993 0:00:00	"M7"	1	1.00	1					0			0	0		
3	9/9/1993 0:00:00	"42"	1	1.00	1					0			0	0		
3	9/9/1993 0:00:00	"44"	1	1.00	1					0			0	0		
3	9/9/1993 0:00:00	"46"	1	1.00	1					0			0	0		
3	9/9/1993 0:00:00	"48"	1	1.00	1					0			0	0		
3	9/9/1993 0:00:00	"50"	1	1.00	1					0			0	0		
3	9/9/1993 0:00:00	"52"	1	1.00	1					0			0	0		
3	9/9/1993 0:00:00	"54"	1	1.00	1					0			0	0		
3	9/9/1993 0:00:00	"56"	1	1.00	1					0			0	0		
3	9/9/1993 0:00:00	"58"	1	1.00	1					0			0	0		
3	9/9/1993 0:00:00	"60"	1	1.00	1					0			0	0		
3	9/17/1993 0:00:00	"98"	1	1.00	1					0			0	0		
3	9/17/1993 0:00:00	"C9"	1	1.00	1					0			0	0		
3	9/17/1993 0:00:00	"D19"	1	1.00	1					0			0	0		
3	9/17/1993 0:00:00	"D28"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"72"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"74"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"76"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"78"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"80"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"82"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"84"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"86"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"88"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"90"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"92"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"D15"	1	1.00	1					0			0	0		
3	9/20/1993 0:00:00	"M10"	1	1.00	1					0			0	0		
3	9/21/1993 0:00:00	"62"	1	1.00	1					0			0	0		
3	9/21/1993 0:00:00	"64"	1	1.00	1					0			0	0		
3	9/21/1993 0:00:00	"66"	1	1.00	1					0			0	0		
3	9/21/1993 0:00:00	"68"	1	1.00	1					0			0	0		
3	9/21/1993 0:00:00	"C3"	1	1.00	1					0			0	0		
3	9/21/1993 0:00:00	"M3"	1	1.00	1					0			0	0		
3	9/21/1993 0:00:00	"M7"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"2"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"3"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"4"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"42"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"44"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"46"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"48"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"5"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"50"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"52"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"54"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"56"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"58"	1	1.00	1					0			0	0		
3	9/22/1993 0:00:00	"60"	1	1.00	1					0			0	0		
3	9/23/1993 0:00:00	"20"	1	1.00	1					0			0	0		
3	9/23/1993 0:00:00	"22"	1	1.00	1					0			0	0		
3	9/23/1993 0:00:00	"24"	1	1.00	1					0			0	0		
3	9/23/1993 0:00:00	"28"	1	1.00	1					0			0	0		
3	9/23/1993 0:00:00	"32"	1	1.00	1					0			0	0		
3	9/23/1993 0:00:00	"40"	1	1.00	1					0			0	0		
3	9/23/1993 0:00:00	"S42"	1	1.00	1					0			0	0		
3	10/4/1993 0:00:00	"98"	1	1.00	1					0			0	0		
3	10/4/1993 0:00:00	"C9"	1	1.00	1					0			0	0		
3	10/4/1993 0:00:00	"D19"	1	1.00	1					0			0	0		
3	10/4/1993 0:00:00	"D28"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"72"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"74"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"76"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"78"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"80"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"82"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"84"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"86"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"88"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"90"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"92"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"D15"	1	1.00	1					0			0	0		
3	10/5/1993 0:00:00	"M10"	1	1.00	1					0			0	0		
3	10/6/1993 0:00:00	"62"	1	1.00	1					0			0	0		
3	10/6/1993 0:00:00	"64"	1	1.00	1					0			0	0		
3	10/6/1993 0:00:00	"66"	1	1.00	1					0			0	0		
3	10/6/1993 0:00:00	"68"	1	1.00	1					0			0	0		
3	10/6/1993 0:00:00	"C3"	1	1.00	1					0			0	0		
3	10/6/1993 0:00:00	"M3"	1	1.00	1					0			0	0		
3	10/6/1993 0:00:00	"M7"	1	1.00	1					0			0	0		
3	10/7/1993 0:00:00	"42"	1	1.00	1					0			0	0		
3	10/7/1993 0:00:00	"44"	1	1.00	1					0			0	0		
3	10/7/1993 0:00:00	"46"	1	1.00	1					0			0	0		
3	10/7/1993 0:00:00	"48"	1	1.00	1					0			0	0		
3	10/7/1993 0:00:00	"50"	1	1.00	1					0			0	0		
3	10/7/1993 0:00:00	"52"	1	1.00	1					0			0	0		
3	10/7/1993 0:00:00	"54"	1	1.00	1					0			0	0		
3	10/7/1993 0:00:00	"56"	1	1.00	1					0			0	0		
3	10/7/1993 0:00:00	"58"	1	1.00	1					0			0	0		
3	10/7/1993 0:00:00	"60"	1	1.00	1					0			0	0		
3	10/8/1993 0:00:00	"20"	1	1.00	1					0			0	0		
3	10/8/1993 0:00:00	"22"	1	1.00	1					0			0	0		
3	10/8/1993 0:00:00	"24"	1	1.00	1					0			0	0		
3	10/8/1993 0:00:00	"28"	1	1.00	1					0			0	0		
3	10/8/1993 0:00:00	"32"	1	1.00	1					0			0	0		
3	10/8/1993 0:00:00	"40"	1	1.00	1					0			0	0		
3	10/8/1993 0:00:00	"S42"	1	1.00	1					0			0	0		
3	10/18/1993 0:00:00	"98"	1	1.00	1					0			0	0		
3	10/18/1993 0:00:00	"C9"	1	1.00	1					0			0	0		
3	10/18/1993 0:00:00	"D19"	1	1.00	1					0			0	0		
3	10/18/1993 0:00:00	"D28"	1	1.00	1					0			0	0		
3	10/19/1993 0:00:00	"62"	1	1.00	1					0			0	0		
3	10/19/1993 0:00:00	"64"	1	1.00	1					0			0	0		
3	10/19/1993 0:00:00	"66"	1	1.00	1					0			0	0		
3	10/19/1993 0:00:00	"68"	1	1.00	1					0			0	0		
3	10/19/1993 0:00:00	"C3"	1	1.00	1					0			0	0		
3	10/19/1993 0:00:00	"M3"	1	1.00	1					0			0	0		
3	10/19/1993 0:00:00	"M7"	1	1.00	1					0			0	0		
3	10/20/1993 0:00:00	"72"	1	1.00	1					0			0	0		
3	10/20/1993 0:00:00	"74"	1	1.00	1					0			0	0		
3	10/20/1993 0:00:00	"76"	1	1.00	1					0			0	0		
3	10/20/1993 0:00:00	"78"	1	1.00	1					0			0	0		
3	10/20/1993 0:00:00	"80"	1	1.00	1					0			0	0		
3	10/20/1993 0:00:00	"84"	1	1.00	1					0			0	0		
3	10/20/1993 0:00:00	"86"	1	1.00	1					0			0	0		
3	10/20/1993 0:00:00	"88"	1	1.00	1					0			0	0		
3	10/20/1993 0:00:00	"90"	1	1.00	1					0			0	0		
3	10/20/1993 0:00:00	"92"	1	1.00	1					0			0	0		
3	10/21/1993 0:00:00	"42"	1	1.00	1					0			0	0		
3	10/21/1993 0:00:00	"44"	1	1.00	1					0			0	0		
3	10/21/1993 0:00:00	"46"	1	1.00	1					0			0	0		
3	10/21/1993 0:00:00	"48"	1	1.00	1					0			0	0		
3	10/21/1993 0:00:00	"50"	1	1.00	1					0			0	0		
3	10/21/1993 0:00:00	"52"	1	1.00	1					0			0	0		
3	10/21/1993 0:00:00	"54"	1	1.00	1					0			0	0		
3	10/21/1993 0:00:00	"56"	1	1.00	1					0			0	0		
3	10/21/1993 0:00:00	"58"	1	1.00	1					0			0	0		
3	10/21/1993 0:00:00	"60"	1	1.00	1					0			0	0		
3	10/22/1993 0:00:00	"20"	1	1.00	1					0			0	0		
3	10/22/1993 0:00:00	"22"	1	1.00	1					0			0	0		
3	10/22/1993 0:00:00	"24"	1	1.00	1					0			0	0		
3	10/22/1993 0:00:00	"28"	1	1.00	1					0			0	0		
3	10/22/1993 0:00:00	"32"	1	1.00	1					0			0	0		
3	10/22/1993 0:00:00	"40"	1	1.00	1					0			0	0		
3	10/22/1993 0:00:00	"S42"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"72"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"74"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"76"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"78"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"80"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"82"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"84"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"86"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"88"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"90"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"92"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"D15"	1	1.00	1					0			0	0		
3	11/4/1993 0:00:00	"M10"	1	1.00	1					0			0	0		
3	11/5/1993 0:00:00	"98"	1	1.00	1					0			0	0		
3	11/5/1993 0:00:00	"C9"	1	1.00	1					0			0	0		
3	11/5/1993 0:00:00	"D19"	1	1.00	1					0			0	0		
3	11/5/1993 0:00:00	"D28"	1	1.00	1					0			0	0		
3	11/8/1993 0:00:00	"62"	1	1.00	1					0			0	0		
3	11/8/1993 0:00:00	"64"	1	1.00	1					0			0	0		
3	11/8/1993 0:00:00	"66"	1	1.00	1					0			0	0		
3	11/8/1993 0:00:00	"68"	1	1.00	1					0			0	0		
3	11/8/1993 0:00:00	"C3"	1	1.00	1					0			0	0		
3	11/8/1993 0:00:00	"M3"	1	1.00	1					0			0	0		
3	11/8/1993 0:00:00	"M7"	1	1.00	1					0			0	0		
3	11/9/1993 0:00:00	"42"	1	1.00	1					0			0	0		
3	11/9/1993 0:00:00	"44"	1	1.00	1					0			0	0		
3	11/9/1993 0:00:00	"46"	1	1.00	1					0			0	0		
3	11/9/1993 0:00:00	"48"	1	1.00	1					0			0	0		
3	11/9/1993 0:00:00	"50"	1	1.00	1					0			0	0		
3	11/9/1993 0:00:00	"52"	1	1.00	1					0			0	0		
3	11/9/1993 0:00:00	"54"	1	1.00	1					0			0	0		
3	11/9/1993 0:00:00	"56"	1	1.00	1					0			0	0		
3	11/9/1993 0:00:00	"58"	1	1.00	1					0			0	0		
3	11/9/1993 0:00:00	"60"	1	1.00	1					0			0	0		
3	11/10/1993 0:00:00	"20"	1	1.00	1					0			0	0		
3	11/10/1993 0:00:00	"22"	1	1.00	1					0			0	0		
3	11/10/1993 0:00:00	"24"	1	1.00	1					0			0	0		
3	11/10/1993 0:00:00	"28"	1	1.00	1					0			0	0		
3	11/10/1993 0:00:00	"32"	1	1.00	1					0			0	0		
3	11/10/1993 0:00:00	"40"	1	1.00	1					0			0	0		
3	11/10/1993 0:00:00	"S42"	1	1.00	1					0			0	0		
3	3/18/1994 0:00:00	"80"	1	1.00	1					0			0	0		
3	3/18/1994 0:00:00	"86"	1	1.00	1					0			0	0		
3	3/18/1994 0:00:00	"92"	1	1.00	1					0			0	0		
3	3/18/1994 0:00:00	"D16"	1	1.00	1					0			0	0		
3	3/18/1994 0:00:00	"D28"	1	1.00	1					0			0	0		
3	3/18/1994 0:00:00	"M10"	1	1.00	1					0			0	0		
3	3/21/1994 0:00:00	"48"	1	1.00	1					0			0	0		
3	3/21/1994 0:00:00	"54"	1	1.00	1					0			0	0		
3	3/21/1994 0:00:00	"60"	1	1.00	1					0			0	0		
3	3/21/1994 0:00:00	"64"	1	1.00	1					0			0	0		
3	3/21/1994 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	3/21/1994 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	3/22/1994 0:00:00	"28"	1	1.00	1					0			0	0		
3	3/22/1994 0:00:00	"32"	1	1.00	1					0			0	0		
3	3/22/1994 0:00:00	"D6"	1	1.00	1					0			0	0		
3	3/22/1994 0:00:00	"S42"	1	1.00	1					0			0	0		
3	4/15/1994 0:00:00	"80"	1	1.00	1					0			0	0		
3	4/15/1994 0:00:00	"86"	1	1.00	1					0			0	0		
3	4/15/1994 0:00:00	"92"	1	1.00	1					0			0	0		
3	4/15/1994 0:00:00	"D16"	1	1.00	1					0			0	0		
3	4/15/1994 0:00:00	"D28"	1	1.00	1					0			0	0		
3	4/15/1994 0:00:00	"M10"	1	1.00	1					0			0	0		
3	4/18/1994 0:00:00	"48"	1	1.00	1					0			0	0		
3	4/18/1994 0:00:00	"54"	1	1.00	1					0			0	0		
3	4/18/1994 0:00:00	"60"	1	1.00	1					0			0	0		
3	4/18/1994 0:00:00	"64"	1	1.00	1					0			0	0		
3	4/18/1994 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	4/18/1994 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	4/19/1994 0:00:00	"28"	1	1.00	1					0			0	0		
3	4/19/1994 0:00:00	"32"	1	1.00	1					0			0	0		
3	4/19/1994 0:00:00	"D6"	1	1.00	1					0			0	0		
3	4/19/1994 0:00:00	"S42"	1	1.00	1					0			0	0		
3	5/13/1994 0:00:00	"80"	1	1.00	1					0			0	0		
3	5/13/1994 0:00:00	"86"	1	1.00	1					0			0	0		
3	5/13/1994 0:00:00	"92"	1	1.00	1					0			0	0		
3	5/13/1994 0:00:00	"D16"	1	1.00	1					0			0	0		
3	5/13/1994 0:00:00	"D28"	1	1.00	1					0			0	0		
3	5/13/1994 0:00:00	"M10"	1	1.00	1					0			0	0		
3	5/16/1994 0:00:00	"48"	1	1.00	1					0			0	0		
3	5/16/1994 0:00:00	"54"	1	1.00	1					0			0	0		
3	5/16/1994 0:00:00	"60"	1	1.00	1					0			0	0		
3	5/16/1994 0:00:00	"64"	1	1.00	1					0			0	0		
3	5/16/1994 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	5/16/1994 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	5/17/1994 0:00:00	"28"	1	1.00	1					0			0	0		
3	5/17/1994 0:00:00	"32"	1	1.00	1					0			0	0		
3	5/17/1994 0:00:00	"D6"	1	1.00	1					0			0	0		
3	5/17/1994 0:00:00	"S42"	1	1.00	1					0			0	0		
3	6/13/1994 0:00:00	"80"	1	1.00	1					0			0	0		
3	6/13/1994 0:00:00	"86"	1	1.00	1					0			0	0		
3	6/13/1994 0:00:00	"92"	1	1.00	1					0			0	0		
3	6/13/1994 0:00:00	"D16"	1	1.00	1					0			0	0		
3	6/13/1994 0:00:00	"M10"	1	1.00	1					0			0	0		
3	6/14/1994 0:00:00	"48"	1	1.00	1					0			0	0		
3	6/14/1994 0:00:00	"54"	1	1.00	1					0			0	0		
3	6/14/1994 0:00:00	"60"	1	1.00	1					0			0	0		
3	6/14/1994 0:00:00	"64"	1	1.00	1					0			0	0		
3	6/14/1994 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	6/14/1994 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	6/16/1994 0:00:00	"28"	1	1.00	1					0			0	0		
3	6/16/1994 0:00:00	"32"	1	1.00	1					0			0	0		
3	6/16/1994 0:00:00	"D6"	1	1.00	1					0			0	0		
3	6/16/1994 0:00:00	"S42"	1	1.00	1					0			0	0		
3	7/18/1994 0:00:00	"80"	1	1.00	1					0			0	0		
3	7/18/1994 0:00:00	"86"	1	1.00	1					0			0	0		
3	7/18/1994 0:00:00	"92"	1	1.00	1					0			0	0		
3	7/18/1994 0:00:00	"D16"	1	1.00	1					0			0	0		
3	7/18/1994 0:00:00	"D28"	1	1.00	1					0			0	0		
3	7/18/1994 0:00:00	"M10"	1	1.00	1					0			0	0		
3	7/19/1994 0:00:00	"48"	1	1.00	1					0			0	0		
3	7/19/1994 0:00:00	"54"	1	1.00	1					0			0	0		
3	7/19/1994 0:00:00	"60"	1	1.00	1					0			0	0		
3	7/19/1994 0:00:00	"64"	1	1.00	1					0			0	0		
3	7/19/1994 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	7/19/1994 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	7/20/1994 0:00:00	"28"	1	1.00	1					0			0	0		
3	7/20/1994 0:00:00	"32"	1	1.00	1					0			0	0		
3	7/20/1994 0:00:00	"D6"	1	1.00	1					0			0	0		
3	7/20/1994 0:00:00	"S42"	1	1.00	1					0			0	0		
3	8/16/1994 0:00:00	"80"	1	1.00	1					0			0	0		
3	8/16/1994 0:00:00	"86"	1	1.00	1					0			0	0		
3	8/16/1994 0:00:00	"92"	1	1.00	1					0			0	0		
3	8/16/1994 0:00:00	"D16"	1	1.00	1					0			0	0		
3	8/16/1994 0:00:00	"D28"	1	1.00	1					0			0	0		
3	8/16/1994 0:00:00	"M10"	1	1.00	1					0			0	0		
3	8/17/1994 0:00:00	"48"	1	1.00	1					0			0	0		
3	8/17/1994 0:00:00	"54"	1	1.00	1					0			0	0		
3	8/17/1994 0:00:00	"60"	1	1.00	1					0			0	0		
3	8/17/1994 0:00:00	"64"	1	1.00	1					0			0	0		
3	8/17/1994 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	8/17/1994 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	8/18/1994 0:00:00	"28"	1	1.00	1					0			0	0		
3	8/18/1994 0:00:00	"32"	1	1.00	1					0			0	0		
3	8/18/1994 0:00:00	"D6"	1	1.00	1					0			0	0		
3	8/18/1994 0:00:00	"S42"	1	1.00	1					0			0	0		
3	9/9/1994 0:00:00	"80"	1	1.00	1					0			0	0		
3	9/9/1994 0:00:00	"86"	1	1.00	1					0			0	0		
3	9/9/1994 0:00:00	"92"	1	1.00	1					0			0	0		
3	9/9/1994 0:00:00	"D16"	1	1.00	1					0			0	0		
3	9/9/1994 0:00:00	"D28"	1	1.00	1					0			0	0		
3	9/9/1994 0:00:00	"M10"	1	1.00	1					0			0	0		
3	9/12/1994 0:00:00	"48"	1	1.00	1					0			0	0		
3	9/12/1994 0:00:00	"54"	1	1.00	1					0			0	0		
3	9/12/1994 0:00:00	"60"	1	1.00	1					0			0	0		
3	9/12/1994 0:00:00	"64"	1	1.00	1					0			0	0		
3	9/12/1994 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	9/12/1994 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	9/13/1994 0:00:00	"28"	1	1.00	1					0			0	0		
3	9/13/1994 0:00:00	"32"	1	1.00	1					0			0	0		
3	9/13/1994 0:00:00	"D6"	1	1.00	1					0			0	0		
3	9/13/1994 0:00:00	"S42"	1	1.00	1					0			0	0		
3	10/11/1994 0:00:00	"80"	1	1.00	1					0			0	0		
3	10/11/1994 0:00:00	"86"	1	1.00	1					0			0	0		
3	10/11/1994 0:00:00	"92"	1	1.00	1					0			0	0		
3	10/11/1994 0:00:00	"D16"	1	1.00	1					0			0	0		
3	10/11/1994 0:00:00	"D28"	1	1.00	1					0			0	0		
3	10/11/1994 0:00:00	"M10"	1	1.00	1					0			0	0		
3	10/12/1994 0:00:00	"325"	1	1.00	1					0			0	0		
3	10/12/1994 0:00:00	"48"	1	1.00	1					0			0	0		
3	10/12/1994 0:00:00	"54"	1	1.00	1					0			0	0		
3	10/12/1994 0:00:00	"60"	1	1.00	1					0			0	0		
3	10/12/1994 0:00:00	"64"	1	1.00	1					0			0	0		
3	10/12/1994 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	10/12/1994 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	10/13/1994 0:00:00	"28"	1	1.00	1					0			0	0		
3	10/13/1994 0:00:00	"32"	1	1.00	1					0			0	0		
3	10/13/1994 0:00:00	"D6"	1	1.00	1					0			0	0		
3	10/13/1994 0:00:00	"S42"	1	1.00	1					0			0	0		
3	11/8/1994 0:00:00	"80"	1	1.00	1					0			0	0		
3	11/8/1994 0:00:00	"86"	1	1.00	1					0			0	0		
3	11/8/1994 0:00:00	"92"	1	1.00	1					0			0	0		
3	11/8/1994 0:00:00	"D16"	1	1.00	1					0			0	0		
3	11/8/1994 0:00:00	"D28"	1	1.00	1					0			0	0		
3	11/8/1994 0:00:00	"M10"	1	1.00	1					0			0	0		
3	11/10/1994 0:00:00	"28"	1	1.00	1					0			0	0		
3	11/10/1994 0:00:00	"48"	1	1.00	1					0			0	0		
3	11/10/1994 0:00:00	"54"	1	1.00	1					0			0	0		
3	11/10/1994 0:00:00	"60"	1	1.00	1					0			0	0		
3	11/10/1994 0:00:00	"64"	1	1.00	1					0			0	0		
3	11/10/1994 0:00:00	"D6"	1	1.00	1					0			0	0		
3	11/10/1994 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	11/10/1994 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	11/10/1994 0:00:00	"S42"	1	1.00	1					0			0	0		
3	11/14/1994 0:00:00	"32"	1	1.00	1					0			0	0		
3	12/9/1994 0:00:00	"80"	1	1.00	1					0			0	0		
3	12/9/1994 0:00:00	"86"	1	1.00	1					0			0	0		
3	12/9/1994 0:00:00	"92"	1	1.00	1					0			0	0		
3	12/9/1994 0:00:00	"D16"	1	1.00	1					0			0	0		
3	12/9/1994 0:00:00	"D28"	1	1.00	1					0			0	0		
3	12/9/1994 0:00:00	"M10"	1	1.00	1					0			0	0		
3	12/12/1994 0:00:00	"48"	1	1.00	1					0			0	0		
3	12/12/1994 0:00:00	"54"	1	1.00	1					0			0	0		
3	12/12/1994 0:00:00	"60"	1	1.00	1					0			0	0		
3	12/12/1994 0:00:00	"64"	1	1.00	1					0			0	0		
3	12/12/1994 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	12/12/1994 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	12/13/1994 0:00:00	"28"	1	1.00	1					0			0	0		
3	12/13/1994 0:00:00	"32"	1	1.00	1					0			0	0		
3	12/13/1994 0:00:00	"D6"	1	1.00	1					0			0	0		
3	12/13/1994 0:00:00	"S42"	1	1.00	1					0			0	0		
3	1/23/1995 0:00:00	"80"	1	1.00	1					0			0	0		
3	1/23/1995 0:00:00	"92"	1	1.00	1					0			0	0		
3	1/23/1995 0:00:00	"D28"	1	1.00	1					0			0	0		
3	1/23/1995 0:00:00	"M10"	1	1.00	1					0			0	0		
3	1/24/1995 0:00:00	"86"	1	1.00	1					0			0	0		
3	1/24/1995 0:00:00	"D16"	1	1.00	1					0			0	0		
3	1/25/1995 0:00:00	"48"	1	1.00	1					0			0	0		
3	1/25/1995 0:00:00	"54"	1	1.00	1					0			0	0		
3	1/25/1995 0:00:00	"D6"	1	1.00	1					0			0	0		
3	1/26/1995 0:00:00	"28"	1	1.00	1					0			0	0		
3	1/26/1995 0:00:00	"60"	1	1.00	1					0			0	0		
3	1/26/1995 0:00:00	"64"	1	1.00	1					0			0	0		
3	1/26/1995 0:00:00	"EZ2"	1	1.00	1					0			0	0		
3	1/26/1995 0:00:00	"EZ6"	1	1.00	1					0			0	0		
3	1/27/1995 0:00:00	"32"	1	1.00	1					0			0	0		
3	1/27/1995 0:00:00	"S42"	1	1.00	1					0			0	0		
3	2/6/1995 0:00:00	"80"	1	1.00	1					0			0	0		
3	2/6/1995 0:00:00	"92"	1	1.00	1					0			0	0		
3	2/6/1995 0:00:00	"D28"	1	1.00	1					0			0	0		
3	2/6/1995 0:00:00	"M10"	1	1.00	1					0			0	0		
3	2/7/1995 0:00:00	"86"	1	1.00	1					0			0	0		
3	2/7/1995 0:00:00	"D16"	1	1.00	1					0			0	0		
